timestamp,road_id,latitude,longitude,traffic_volume,average_speed,free_flow_speed,occupancy_rate,congestion_level,congestion_name,road_type,district
2025-08-19 00:56:15.549656,road_0000,51.08986133323846,71.51003090998252,232,57.72655179111192,60,1.8557489320644631,0,FREE_FLOW,arterial,Esil District
2025-08-19 00:56:15.549656,road_0001,51.13414949603228,71.50544844255882,40,34.50119096972947,35,6.886988489075234,0,FREE_FLOW,local,Esil District
2025-08-19 00:56:15.549656,road_0002,51.15540273143835,71.40222293100499,209,59.37372700204663,60,3.0346586936462607,0,FREE_FLOW,arterial,Right Bank
2025-08-19 00:56:15.549656,road_0003,51.19380311739417,71.41791906297867,98,35.0,35,15.610156068008735,0,FREE_FLOW,local,Right Bank
2025-08-19 00:56:15.549656,road_0004,51.13006286946249,71.49629840146136,96,45.0,45,13.847068262469294,0,FREE_FLOW,collector,Esil District
2025-08-19 00:56:15.549656,road_0005,51.21727509126516,71.46731287603663,127,45.0,45,0.0,0,FREE_FLOW,collector,Right Bank
2025-08-19 00:56:15.549656,road_0006,51.180997318188005,71.44092687003179,87,32.27207772518821,35,6.40316985186007,0,FREE_FLOW,local,Esil District
2025-08-19 00:56:15.549656,road_0007,51.11518142767635,71.513900782349,222,60.0,60,13.94161441467432,0,FREE_FLOW,arterial,Esil District
2025-08-19 00:56:15.549656,road_0008,51.16635587799544,71.46398881219565,394,57.74652791714389,60,23.521464447232383,0,FREE_FLOW,arterial,City Center
2025-08-19 00:56:15.549656,road_0009,51.15187630650457,71.46227782631728,88,40.623237617755365,45,6.790924188425316,0,FREE_FLOW,collector,Esil District
2025-08-19 00:56:15.549656,road_0010,51.16290958529228,71.42122678186999,345,45.0,45,30.513693703424536,0,FREE_FLOW,collector,Left Bank
2025-08-19 00:56:15.549656,road_0011,51.15455715553566,71.46048646236892,174,55.251770226178316,60,0.3197013817923562,0,FREE_FLOW,arterial,Right Bank
2025-08-19 00:56:15.549656,road_0012,51.14451820356254,71.47949874741103,73,40.66428360354129,45,1.9103661017039757,0,FREE_FLOW,collector,Right Bank
2025-08-19 00:56:15.549656,road_0013,51.14844507901454,71.43984936642265,105,43.93838433273074,45,13.48542850284678,0,FREE_FLOW,collector,Esil District
2025-08-19 00:56:15.549656,road_0014,51.144267575349566,71.44893968412147,147,44.76412755718075,45,8.949421508997325,0,FREE_FLOW,collector,Esil District
2025-08-19 00:56:15.549656,road_0015,51.15382874986438,71.42207144371999,168,45.0,45,18.884922203121363,0,FREE_FLOW,collector,Left Bank
2025-08-19 00:56:15.549656,road_0016,51.17745138497157,71.50701595769469,43,32.12710485346049,35,5.950499293960604,0,FREE_FLOW,local,Esil District
2025-08-19 00:56:15.549656,road_0017,51.2039263921403,71.48930452888904,302,59.273557651837,60,13.83709201254146,0,FREE_FLOW,arterial,Right Bank
2025-08-19 00:56:15.549656,road_0018,51.17822206195675,71.51949292029417,98,45.0,45,0.0,0,FREE_FLOW,collector,Esil District
2025-08-19 00:56:15.549656,road_0019,51.133259317629474,71.48157447442537,158,40.75658627693813,45,17.10161183285387,0,FREE_FLOW,collector,Esil District
2025-08-19 00:56:15.549656,road_0020,51.15010769683294,71.50341545661874,153,60.0,60,6.771201448013003,0,FREE_FLOW,arterial,Esil District
2025-08-19 00:56:15.549656,road_0021,51.1635853104928,71.43160746479461,697,60.0,60,24.95734314295756,0,FREE_FLOW,arterial,City Center
2025-08-19 00:56:15.549656,road_0022,51.169193532212766,71.45667306418639,163,35.0,35,10.904183960995052,0,FREE_FLOW,local,City Center
2025-08-19 00:56:15.549656,road_0023,51.167257004031356,71.48645935365461,292,60.0,60,13.321485038239143,0,FREE_FLOW,arterial,Esil District
2025-08-19 00:56:15.549656,road_0024,51.22398458645065,71.47943813094092,103,35.0,35,20.060148280232948,0,FREE_FLOW,local,Right Bank
2025-08-19 00:56:15.549656,road_0025,51.159118297673025,71.40668325329084,304,42.626478522090785,45,15.223607713568164,0,FREE_FLOW,collector,Left Bank
2025-08-19 00:56:15.549656,road_0026,51.16848040520335,71.47171749320668,115,35.0,35,19.298900711644798,0,FREE_FLOW,local,Esil District
2025-08-19 00:56:15.549656,road_0027,51.157116736155544,71.40107599394213,119,35.0,35,10.64000402010977,0,FREE_FLOW,local,Right Bank
2025-08-19 00:56:15.549656,road_0028,51.22301127266861,71.40863101830648,76,34.70410186454067,35,14.33753513989794,0,FREE_FLOW,local,Right Bank
2025-08-19 00:56:15.549656,road_0029,51.175117544821084,71.4743720812287,218,45.0,45,13.302691258229853,0,FREE_FLOW,collector,Right Bank
2025-08-19 00:56:15.549656,road_0030,51.14355938350725,71.43750723755244,171,44.36284971343914,45,6.382483963314746,0,FREE_FLOW,collector,City Center
2025-08-19 00:56:15.549656,road_0031,51.14298895473994,71.46442488586257,265,57.81893419614257,60,7.415231174112774,0,FREE_FLOW,arterial,Esil District
2025-08-19 00:56:15.549656,road_0032,51.1477927401627,71.46095882388708,476,55.73802675460272,60,17.969068146235937,0,FREE_FLOW,arterial,City Center
2025-08-19 00:56:15.549656,road_0033,51.1586626732344,71.43035524184823,533,60.0,60,20.455530081617745,0,FREE_FLOW,arterial,Left Bank
2025-08-19 00:56:15.549656,road_0034,51.13768681510881,71.40737456213841,180,40.52486776796816,45,17.41959619579216,0,FREE_FLOW,collector,Right Bank
2025-08-19 00:56:15.549656,road_0035,51.124953278037744,71.48930679053964,232,60.0,60,2.9903737128067025,0,FREE_FLOW,arterial,Esil District
2025-08-19 00:56:15.549656,road_0036,51.224169986013194,71.49054340545464,194,60.0,60,1.3923764858427674,0,FREE_FLOW,arterial,Right Bank
2025-08-19 00:56:15.549656,road_0037,51.130045011445546,71.41299461695976,422,60.0,60,22.986128869495484,0,FREE_FLOW,arterial,Left Bank
2025-08-19 00:56:15.549656,road_0038,51.12165604404832,71.42808727926636,285,60.0,60,6.793115319368811,0,FREE_FLOW,arterial,Left Bank
2025-08-19 00:56:15.549656,road_0039,51.180440421116465,71.42384291885747,191,45.0,45,13.762101498235678,0,FREE_FLOW,collector,City Center
2025-08-19 00:56:15.549656,road_0040,51.1439634531048,71.43623655444684,395,45.0,45,21.538374793476216,0,FREE_FLOW,collector,Left Bank
2025-08-19 00:56:15.549656,road_0041,51.172599230892246,71.43766005831483,102,35.0,35,5.725612918997886,0,FREE_FLOW,local,City Center
2025-08-19 00:56:15.549656,road_0042,51.090043874379305,71.48716613916879,164,60.0,60,0.0,0,FREE_FLOW,arterial,Esil District
2025-08-19 00:56:15.549656,road_0043,51.08664127386088,71.5205149432068,138,60.0,60,4.273154321479744,0,FREE_FLOW,arterial,Esil District
2025-08-19 00:56:15.549656,road_0044,51.150435477033334,71.45695780886238,96,33.204467805761425,35,3.851864461867006,0,FREE_FLOW,local,City Center
2025-08-19 00:56:15.549656,road_0045,51.148291020077174,71.45668165345762,131,43.51057039064673,45,14.379222304830487,0,FREE_FLOW,collector,Right Bank
2025-08-19 00:56:15.549656,road_0046,51.14408537686966,71.46942999242704,500,56.020335242872655,60,11.111001803135824,0,FREE_FLOW,arterial,City Center
2025-08-19 00:56:15.549656,road_0047,51.173915629772765,71.4255392274386,148,45.0,45,14.343034104099454,0,FREE_FLOW,collector,Right Bank
2025-08-19 00:56:15.549656,road_0048,51.16353620516009,71.4578561963113,425,44.62163872949817,45,38.08916006782828,0,FREE_FLOW,collector,City Center
2025-08-19 00:56:15.549656,road_0049,51.08255546924618,71.42709812060909,194,40.76547805672274,45,16.468521994421444,0,FREE_FLOW,collector,Esil District
2025-08-19 01:26:15.549656,road_0000,51.08986133323846,71.51003090998252,190,58.63927082922148,60,16.239475518096206,0,FREE_FLOW,arterial,Esil District
2025-08-19 01:26:15.549656,road_0001,51.13414949603228,71.50544844255882,64,33.0240685655659,35,4.279356035564058,0,FREE_FLOW,local,Esil District
2025-08-19 01:26:15.549656,road_0002,51.15540273143835,71.40222293100499,119,60.0,60,12.593358926906422,0,FREE_FLOW,arterial,Right Bank
2025-08-19 01:26:15.549656,road_0003,51.19380311739417,71.41791906297867,59,35.0,35,5.317512785881393,0,FREE_FLOW,local,Right Bank
2025-08-19 01:26:15.549656,road_0004,51.13006286946249,71.49629840146136,80,40.98689171095099,45,3.2959332080451915,0,FREE_FLOW,collector,Esil District
2025-08-19 01:26:15.549656,road_0005,51.21727509126516,71.46731287603663,136,45.0,45,2.110336804128867,0,FREE_FLOW,collector,Right Bank
2025-08-19 01:26:15.549656,road_0006,51.180997318188005,71.44092687003179,56,35.0,35,12.840386466966798,0,FREE_FLOW,local,Esil District
2025-08-19 01:26:15.549656,road_0007,51.11518142767635,71.513900782349,90,55.266038961829246,60,5.070654418924457,0,FREE_FLOW,arterial,Esil District
2025-08-19 01:26:15.549656,road_0008,51.16635587799544,71.46398881219565,299,60.0,60,20.4719472881363,0,FREE_FLOW,arterial,City Center
2025-08-19 01:26:15.549656,road_0009,51.15187630650457,71.46227782631728,88,45.0,45,0.0,0,FREE_FLOW,collector,Esil District
2025-08-19 01:26:15.549656,road_0010,51.16290958529228,71.42122678186999,218,45.0,45,18.039220509550645,0,FREE_FLOW,collector,Left Bank
2025-08-19 01:26:15.549656,road_0011,51.15455715553566,71.46048646236892,194,59.48831773689593,60,11.927764013831863,0,FREE_FLOW,arterial,Right Bank
2025-08-19 01:26:15.549656,road_0012,51.14451820356254,71.47949874741103,100,41.3203458100916,45,9.262027142564964,0,FREE_FLOW,collector,Right Bank
2025-08-19 01:26:15.549656,road_0013,51.14844507901454,71.43984936642265,68,41.22195666170476,45,13.435805529167412,0,FREE_FLOW,collector,Esil District
2025-08-19 01:26:15.549656,road_0014,51.144267575349566,71.44893968412147,99,45.0,45,5.920826641008438,0,FREE_FLOW,collector,Esil District
2025-08-19 01:26:15.549656,road_0015,51.15382874986438,71.42207144371999,124,44.395284838736586,45,5.362037220597966,0,FREE_FLOW,collector,Left Bank
2025-08-19 01:26:15.549656,road_0016,51.17745138497157,71.50701595769469,57,34.06894646592106,35,0.0,0,FREE_FLOW,local,Esil District
2025-08-19 01:26:15.549656,road_0017,51.2039263921403,71.48930452888904,226,60.0,60,0.0730179145160399,0,FREE_FLOW,arterial,Right Bank
2025-08-19 01:26:15.549656,road_0018,51.17822206195675,71.51949292029417,71,40.551776299677584,45,10.665908815235138,0,FREE_FLOW,collector,Esil District
2025-08-19 01:26:15.549656,road_0019,51.133259317629474,71.48157447442537,78,45.0,45,7.062073187744709,0,FREE_FLOW,collector,Esil District
2025-08-19 01:26:15.549656,road_0020,51.15010769683294,71.50341545661874,196,59.546103566777404,60,0.0,0,FREE_FLOW,arterial,Esil District
2025-08-19 01:26:15.549656,road_0021,51.1635853104928,71.43160746479461,479,59.69340554807621,60,9.817995145337493,0,FREE_FLOW,arterial,City Center
2025-08-19 01:26:15.549656,road_0022,51.169193532212766,71.45667306418639,130,32.62473913507756,35,11.215571406105528,0,FREE_FLOW,local,City Center
2025-08-19 01:26:15.549656,road_0023,51.167257004031356,71.48645935365461,166,57.14929527220123,60,0.7011321817890837,0,FREE_FLOW,arterial,Esil District
2025-08-19 01:26:15.549656,road_0024,51.22398458645065,71.47943813094092,104,35.0,35,4.068708602728652,0,FREE_FLOW,local,Right Bank
2025-08-19 01:26:15.549656,road_0025,51.159118297673025,71.40668325329084,131,45.0,45,9.096420398453121,0,FREE_FLOW,collector,Left Bank
