timestamp,road_id,latitude,longitude,traffic_volume,average_speed,free_flow_speed,occupancy_rate,congestion_level,congestion_name,road_type
2025-09-18 07:00:00,road_0000,40.80447246752146,-73.99401551064027,1404,60.0,60,50.194384046707924,0,FREE_FLOW,arterial
2025-09-18 07:00:00,road_0001,40.80949107356936,-73.96391243158607,714,29.65308001939236,35,93.16032172852255,0,FREE_FLOW,local
2025-09-18 07:00:00,road_0002,40.72351506842384,-73.96679396976803,2500,56.794993779735464,60,94.06122449469538,0,FREE_FLOW,arterial
2025-09-18 07:00:00,road_0003,40.7911614698899,-73.9971824244575,1500,40.10364037669926,45,100.0,0,FREE_FLOW,collector
2025-09-18 07:00:00,road_0004,40.7746287921634,-73.93637254877068,916,41.59823707063762,45,60.197358076324875,0,FREE_FLOW,collector
2025-09-18 07:00:00,road_0005,40.77476408309478,-73.96823070091489,1500,36.172862254179186,45,96.48690042010548,0,FREE_FLOW,collector
2025-09-18 07:00:00,road_0006,40.796308181536965,-73.9632723129526,2251,56.228690535309845,60,85.4826449876927,0,FREE_FLOW,arterial
2025-09-18 07:00:00,road_0007,40.70105925421109,-73.79200731226265,457,41.927716037496936,45,26.562291829827245,0,FREE_FLOW,collector
2025-09-18 07:00:00,road_0008,40.74483244518929,-73.97033735860573,1500,37.32583565581452,45,100.0,0,FREE_FLOW,collector
2025-09-18 07:00:00,road_0009,40.74105839625748,-73.99941744380057,2500,52.78019480365922,60,94.3752843914614,0,FREE_FLOW,arterial
2025-09-18 07:00:00,road_0010,40.69591159380505,-73.82426598115977,1119,56.62160744480817,60,39.838308278686895,0,FREE_FLOW,arterial
2025-09-18 07:00:00,road_0011,40.65692390877457,-73.74942808238488,3037,80.0,80,68.886738599068,0,FREE_FLOW,highway
2025-09-18 07:00:00,road_0012,40.79398843427041,-73.9412929963572,1253,38.020623711583795,45,81.75407359969796,0,FREE_FLOW,collector
2025-09-18 07:00:00,road_0013,40.741050449839285,-73.98098885522496,2500,52.49670869548317,60,100.0,0,FREE_FLOW,arterial
2025-09-18 07:00:00,road_0014,40.76936020671709,-73.98141462047757,1500,35.850156466951695,45,100.0,1,LIGHT,collector
2025-09-18 07:05:00,road_0000,40.80447246752146,-73.99401551064027,1761,57.5194658746204,60,76.50279512759792,0,FREE_FLOW,arterial
2025-09-18 07:05:00,road_0001,40.80949107356936,-73.96391243158607,800,32.25079641294945,35,100.0,0,FREE_FLOW,local
2025-09-18 07:05:00,road_0002,40.72351506842384,-73.96679396976803,2500,55.91330926762143,60,100.0,0,FREE_FLOW,arterial
2025-09-18 07:05:00,road_0003,40.7911614698899,-73.9971824244575,999,45.0,45,70.82299064876037,0,FREE_FLOW,collector
2025-09-18 07:05:00,road_0004,40.7746287921634,-73.93637254877068,966,42.96949682342679,45,73.21046528979208,0,FREE_FLOW,collector
2025-09-18 07:05:00,road_0005,40.77476408309478,-73.96823070091489,1500,40.97125658536257,45,100.0,0,FREE_FLOW,collector
2025-09-18 07:05:00,road_0006,40.796308181536965,-73.9632723129526,1665,55.11605446244138,60,70.51568798690165,0,FREE_FLOW,arterial
2025-09-18 07:05:00,road_0007,40.70105925421109,-73.79200731226265,748,42.45368766903746,45,50.19938449208695,0,FREE_FLOW,collector
2025-09-18 07:05:00,road_0008,40.74483244518929,-73.97033735860573,1500,42.12498007713397,45,100.0,0,FREE_FLOW,collector
2025-09-18 07:05:00,road_0009,40.74105839625748,-73.99941744380057,2500,55.79124670161711,60,100.0,0,FREE_FLOW,arterial
2025-09-18 07:05:00,road_0010,40.69591159380505,-73.82426598115977,1890,60.0,60,83.3554019752192,0,FREE_FLOW,arterial
2025-09-18 07:05:00,road_0011,40.65692390877457,-73.74942808238488,3695,73.28650665238276,80,95.75476509428458,0,FREE_FLOW,highway
2025-09-18 07:05:00,road_0012,40.79398843427041,-73.9412929963572,1389,38.778425402718526,45,100.0,0,FREE_FLOW,collector
2025-09-18 07:05:00,road_0013,40.741050449839285,-73.98098885522496,2500,57.333469175069446,60,98.96848285972494,0,FREE_FLOW,arterial
2025-09-18 07:05:00,road_0014,40.76936020671709,-73.98141462047757,1395,37.86109423634713,45,92.87787430366869,0,FREE_FLOW,collector
2025-09-18 07:10:00,road_0000,40.80447246752146,-73.99401551064027,2148,53.33665316528283,60,90.33879848504259,0,FREE_FLOW,arterial
2025-09-18 07:10:00,road_0001,40.80949107356936,-73.96391243158607,742,29.93073760918036,35,95.4766523637179,0,FREE_FLOW,local
2025-09-18 07:10:00,road_0002,40.72351506842384,-73.96679396976803,2500,56.41146561097622,60,99.7348430591891,0,FREE_FLOW,arterial
2025-09-18 07:10:00,road_0003,40.7911614698899,-73.9971824244575,1181,43.98500982265109,45,81.63540057394464,0,FREE_FLOW,collector
2025-09-18 07:10:00,road_0004,40.7746287921634,-73.93637254877068,1500,39.69394590685449,45,99.98386759769505,0,FREE_FLOW,collector
2025-09-18 07:10:00,road_0005,40.77476408309478,-73.96823070091489,1500,38.8952179355813,45,100.0,0,FREE_FLOW,collector
2025-09-18 07:10:00,road_0006,40.796308181536965,-73.9632723129526,2054,60.0,60,87.11437547794827,0,FREE_FLOW,arterial
2025-09-18 07:10:00,road_0007,40.70105925421109,-73.79200731226265,769,45.0,45,52.71251605008344,0,FREE_FLOW,collector
2025-09-18 07:10:00,road_0008,40.74483244518929,-73.97033735860573,1387,38.67529843512116,45,86.28488728967359,0,FREE_FLOW,collector
2025-09-18 07:10:00,road_0009,40.74105839625748,-73.99941744380057,2500,55.76570233801369,60,97.89382933618944,0,FREE_FLOW,arterial
2025-09-18 07:10:00,road_0010,40.69591159380505,-73.82426598115977,1710,60.0,60,62.57837435230721,0,FREE_FLOW,arterial
2025-09-18 07:10:00,road_0011,40.65692390877457,-73.74942808238488,1867,76.61537534847012,80,42.58081176837877,0,FREE_FLOW,highway
2025-09-18 07:10:00,road_0012,40.79398843427041,-73.9412929963572,1500,39.54380851493146,45,100.0,0,FREE_FLOW,collector
2025-09-18 07:10:00,road_0013,40.741050449839285,-73.98098885522496,2500,53.33753437425058,60,95.12413887188916,0,FREE_FLOW,arterial
2025-09-18 07:10:00,road_0014,40.76936020671709,-73.98141462047757,1217,39.670059105586006,45,83.69122163230605,0,FREE_FLOW,collector
2025-09-18 07:15:00,road_0000,40.80447246752146,-73.99401551064027,1302,60.0,60,43.095370620787946,0,FREE_FLOW,arterial
2025-09-18 07:15:00,road_0001,40.80949107356936,-73.96391243158607,419,35.0,35,51.14448246036174,0,FREE_FLOW,local
2025-09-18 07:15:00,road_0002,40.72351506842384,-73.96679396976803,2500,55.710610456375974,60,100.0,0,FREE_FLOW,arterial
2025-09-18 07:15:00,road_0003,40.7911614698899,-73.9971824244575,1500,37.590773593094795,45,90.77669468858846,0,FREE_FLOW,collector
2025-09-18 07:15:00,road_0004,40.7746287921634,-73.93637254877068,1285,39.733922179014904,45,92.22404674241844,0,FREE_FLOW,collector
2025-09-18 07:15:00,road_0005,40.77476408309478,-73.96823070091489,1500,36.73862635300336,45,100.0,0,FREE_FLOW,collector
2025-09-18 07:15:00,road_0006,40.796308181536965,-73.9632723129526,2211,50.92015853197621,60,81.20706184835602,0,FREE_FLOW,arterial
2025-09-18 07:15:00,road_0007,40.70105925421109,-73.79200731226265,1380,39.81130709347827,45,82.82135033535752,0,FREE_FLOW,collector
2025-09-18 07:15:00,road_0008,40.74483244518929,-73.97033735860573,1500,36.66000266868029,45,95.01721054693323,0,FREE_FLOW,collector
2025-09-18 07:15:00,road_0009,40.74105839625748,-73.99941744380057,2455,48.00253934361588,60,100.0,0,FREE_FLOW,arterial
2025-09-18 07:15:00,road_0010,40.69591159380505,-73.82426598115977,1998,51.94756837710252,60,74.71574718314807,0,FREE_FLOW,arterial
2025-09-18 07:15:00,road_0011,40.65692390877457,-73.74942808238488,1984,79.54498454633192,80,52.36541187686701,0,FREE_FLOW,highway
2025-09-18 07:15:00,road_0012,40.79398843427041,-73.9412929963572,1488,35.73820955743516,45,100.0,1,LIGHT,collector
2025-09-18 07:15:00,road_0013,40.741050449839285,-73.98098885522496,2500,50.523961739649415,60,92.40329295611285,0,FREE_FLOW,arterial
2025-09-18 07:15:00,road_0014,40.76936020671709,-73.98141462047757,1290,45.0,45,82.22826618782588,0,FREE_FLOW,collector
2025-09-18 07:20:00,road_0000,40.80447246752146,-73.99401551064027,1266,60.0,60,55.90728846007821,0,FREE_FLOW,arterial
2025-09-18 07:20:00,road_0001,40.80949107356936,-73.96391243158607,604,30.35684199634202,35,78.49547365285527,0,FREE_FLOW,local
2025-09-18 07:20:00,road_0002,40.72351506842384,-73.96679396976803,2500,47.116221289986626,60,95.21787246683428,1,LIGHT,arterial
2025-09-18 07:20:00,road_0003,40.7911614698899,-73.9971824244575,1500,40.57015123876807,45,100.0,0,FREE_FLOW,collector
2025-09-18 07:20:00,road_0004,40.7746287921634,-73.93637254877068,1500,42.00416556695221,45,100.0,0,FREE_FLOW,collector
2025-09-18 07:20:00,road_0005,40.77476408309478,-73.96823070091489,1500,39.70461163047601,45,100.0,0,FREE_FLOW,collector
2025-09-18 07:20:00,road_0006,40.796308181536965,-73.9632723129526,1658,59.77666925241362,60,72.73278951487912,0,FREE_FLOW,arterial
2025-09-18 07:20:00,road_0007,40.70105925421109,-73.79200731226265,1220,40.31912145859917,45,75.46702053086824,0,FREE_FLOW,collector
2025-09-18 07:20:00,road_0008,40.74483244518929,-73.97033735860573,1500,40.05589996438352,45,90.77926264620467,0,FREE_FLOW,collector
2025-09-18 07:20:00,road_0009,40.74105839625748,-73.99941744380057,2500,54.06901219797694,60,97.7079324193113,0,FREE_FLOW,arterial
2025-09-18 07:20:00,road_0010,40.69591159380505,-73.82426598115977,1148,60.0,60,45.840749085868126,0,FREE_FLOW,arterial
2025-09-18 07:20:00,road_0011,40.65692390877457,-73.74942808238488,2406,77.17185704537142,80,50.93372653351293,0,FREE_FLOW,highway
2025-09-18 07:20:00,road_0012,40.79398843427041,-73.9412929963572,1500,39.666680481521425,45,98.46941884616237,0,FREE_FLOW,collector
2025-09-18 07:20:00,road_0013,40.741050449839285,-73.98098885522496,2500,49.565389035298494,60,92.5537945884493,0,FREE_FLOW,arterial
2025-09-18 07:20:00,road_0014,40.76936020671709,-73.98141462047757,1500,37.08467107662006,45,100.0,0,FREE_FLOW,collector
2025-09-18 07:25:00,road_0000,40.80447246752146,-73.99401551064027,2500,50.898040551404826,60,94.76472304807959,0,FREE_FLOW,arterial
2025-09-18 07:25:00,road_0001,40.80949107356936,-73.96391243158607,734,30.356664409744585,35,89.54236172438407,0,FREE_FLOW,local
2025-09-18 07:25:00,road_0002,40.72351506842384,-73.96679396976803,2134,59.43273821734236,60,94.53082993766397,0,FREE_FLOW,arterial
2025-09-18 07:25:00,road_0003,40.7911614698899,-73.9971824244575,1372,40.582032618480895,45,95.00206475515273,0,FREE_FLOW,collector
2025-09-18 07:25:00,road_0004,40.7746287921634,-73.93637254877068,1106,43.97244969547812,45,65.56741627850296,0,FREE_FLOW,collector
2025-09-18 07:25:00,road_0005,40.77476408309478,-73.96823070091489,1500,41.33188213412246,45,100.0,0,FREE_FLOW,collector
2025-09-18 07:25:00,road_0006,40.796308181536965,-73.9632723129526,1693,60.0,60,77.2049641706882,0,FREE_FLOW,arterial
2025-09-18 07:25:00,road_0007,40.70105925421109,-73.79200731226265,581,45.0,45,39.65164873663311,0,FREE_FLOW,collector
2025-09-18 07:25:00,road_0008,40.74483244518929,-73.97033735860573,1500,42.001581171997906,45,100.0,0,FREE_FLOW,collector
2025-09-18 07:25:00,road_0009,40.74105839625748,-73.99941744380057,2500,51.09549497691394,60,94.4515283514206,0,FREE_FLOW,arterial
2025-09-18 07:25:00,road_0010,40.69591159380505,-73.82426598115977,1729,54.914236834008754,60,69.42652337384786,0,FREE_FLOW,arterial
2025-09-18 07:25:00,road_0011,40.65692390877457,-73.74942808238488,2922,72.68239377191165,80,80.65719937276833,0,FREE_FLOW,highway
2025-09-18 07:25:00,road_0012,40.79398843427041,-73.9412929963572,1500,40.75967892195549,45,97.00436493400628,0,FREE_FLOW,collector
2025-09-18 07:25:00,road_0013,40.741050449839285,-73.98098885522496,2500,49.55190422014214,60,100.0,0,FREE_FLOW,arterial
2025-09-18 07:25:00,road_0014,40.76936020671709,-73.98141462047757,1500,38.38853807046327,45,95.07364347746278,0,FREE_FLOW,collector
2025-09-18 07:30:00,road_0000,40.80447246752146,-73.99401551064027,2500,55.54216019349594,60,100.0,0,FREE_FLOW,arterial
2025-09-18 07:30:00,road_0001,40.80949107356936,-73.96391243158607,800,29.82744369574276,35,94.7501294258494,0,FREE_FLOW,local
2025-09-18 07:30:00,road_0002,40.72351506842384,-73.96679396976803,2500,51.50959128632929,60,100.0,0,FREE_FLOW,arterial
2025-09-18 07:30:00,road_0003,40.7911614698899,-73.9971824244575,1500,37.74276303869414,45,100.0,0,FREE_FLOW,collector
2025-09-18 07:30:00,road_0004,40.7746287921634,-73.93637254877068,914,41.91028568612998,45,69.31564763890651,0,FREE_FLOW,collector
2025-09-18 07:30:00,road_0005,40.77476408309478,-73.96823070091489,1500,36.9141582254595,45,93.32430863818506,0,FREE_FLOW,collector
2025-09-18 07:30:00,road_0006,40.796308181536965,-73.9632723129526,2170,54.01149651811421,60,90.73850111727629,0,FREE_FLOW,arterial
2025-09-18 07:30:00,road_0007,40.70105925421109,-73.79200731226265,1262,38.15332396482886,45,93.30738148149027,0,FREE_FLOW,collector
2025-09-18 07:30:00,road_0008,40.74483244518929,-73.97033735860573,1500,36.54532098700878,45,96.71320129593926,0,FREE_FLOW,collector
2025-09-18 07:30:00,road_0009,40.74105839625748,-73.99941744380057,2500,49.73152617353989,60,94.587894914099,0,FREE_FLOW,arterial
2025-09-18 07:30:00,road_0010,40.69591159380505,-73.82426598115977,1171,53.99790712675881,60,45.904816936576616,0,FREE_FLOW,arterial
2025-09-18 07:30:00,road_0011,40.65692390877457,-73.74942808238488,1832,75.83480194366577,80,47.85563764046597,0,FREE_FLOW,highway
2025-09-18 07:30:00,road_0012,40.79398843427041,-73.9412929963572,739,43.86214255006821,45,58.077303209374335,0,FREE_FLOW,collector
2025-09-18 07:30:00,road_0013,40.741050449839285,-73.98098885522496,2500,56.104293766182195,60,91.65496840070612,0,FREE_FLOW,arterial
2025-09-18 07:30:00,road_0014,40.76936020671709,-73.98141462047757,1500,41.3029743944496,45,98.22510233170738,0,FREE_FLOW,collector
2025-09-18 07:35:00,road_0000,40.80447246752146,-73.99401551064027,2500,54.77820834757641,60,97.53477939875881,0,FREE_FLOW,arterial
2025-09-18 07:35:00,road_0001,40.80949107356936,-73.96391243158607,728,28.965156129246974,35,92.38162938331496,0,FREE_FLOW,local
2025-09-18 07:35:00,road_0002,40.72351506842384,-73.96679396976803,2017,51.623348336135585,60,70.95343929653994,0,FREE_FLOW,arterial
2025-09-18 07:35:00,road_0003,40.7911614698899,-73.9971824244575,1500,42.36390588723374,45,100.0,0,FREE_FLOW,collector
2025-09-18 07:35:00,road_0004,40.7746287921634,-73.93637254877068,1500,38.174482559549645,45,100.0,0,FREE_FLOW,collector
2025-09-18 07:35:00,road_0005,40.77476408309478,-73.96823070091489,1500,37.36746623759408,45,95.02884879023597,0,FREE_FLOW,collector
2025-09-18 07:35:00,road_0006,40.796308181536965,-73.9632723129526,1881,52.060155167078264,60,80.37998264344456,0,FREE_FLOW,arterial
2025-09-18 07:35:00,road_0007,40.70105925421109,-73.79200731226265,569,44.647230327536604,45,37.896637066251195,0,FREE_FLOW,collector
2025-09-18 07:35:00,road_0008,40.74483244518929,-73.97033735860573,1500,42.79283816431167,45,100.0,0,FREE_FLOW,collector
2025-09-18 07:35:00,road_0009,40.74105839625748,-73.99941744380057,2500,51.96569704714931,60,100.0,0,FREE_FLOW,arterial
2025-09-18 07:35:00,road_0010,40.69591159380505,-73.82426598115977,1534,60.0,60,64.14722713948485,0,FREE_FLOW,arterial
2025-09-18 07:35:00,road_0011,40.65692390877457,-73.74942808238488,3399,75.80108889057492,80,94.58425450184755,0,FREE_FLOW,highway
2025-09-18 07:35:00,road_0012,40.79398843427041,-73.9412929963572,1500,40.902237646827885,45,91.8200418210266,0,FREE_FLOW,collector
2025-09-18 07:35:00,road_0013,40.741050449839285,-73.98098885522496,2500,50.06566384217688,60,100.0,0,FREE_FLOW,arterial
