timestamp,road_id,latitude,longitude,traffic_volume,average_speed,free_flow_speed,occupancy_rate,congestion_level,congestion_name,road_type,district
2025-09-17 12:56:17.877592,road_0000,51.090206297253665,71.51261522969342,444,42.015393286057275,45,24.01605259571278,0,FREE_FLOW,collector,Esil District
2025-09-17 12:56:17.877592,road_0001,51.1287740471871,71.50587709332447,1430,60.0,60,61.68634939353322,0,FREE_FLOW,arterial,Esil District
2025-09-17 12:56:17.877592,road_0002,51.151311066924016,71.4735630039515,341,35.0,35,39.70972480889549,0,FREE_FLOW,local,Esil District
2025-09-17 12:56:17.877592,road_0003,51.118122109682595,71.43871030563635,1765,60.0,60,68.3415752067126,0,FREE_FLOW,arterial,Left Bank
2025-09-17 12:56:17.877592,road_0004,51.15184880769501,71.45937053463895,977,45.0,45,63.50494576581203,0,FREE_FLOW,collector,City Center
2025-09-17 12:56:17.877592,road_0005,51.08107964105507,71.44847060630846,1267,60.0,60,44.473896963493544,0,FREE_FLOW,arterial,Esil District
2025-09-17 12:56:17.877592,road_0006,51.14918612732707,71.49036788307733,785,41.81918399107644,45,54.91930945354805,0,FREE_FLOW,collector,Right Bank
2025-09-17 12:56:17.877592,road_0007,51.110489893076185,71.4237496928499,1018,56.955327877516055,60,38.148171353002816,0,FREE_FLOW,arterial,Left Bank
2025-09-17 12:56:17.877592,road_0008,51.14432758813648,71.43845828951056,800,28.299708213609772,35,95.32038556010761,0,FREE_FLOW,local,City Center
2025-09-17 12:56:17.877592,road_0009,51.169925634959554,71.46668303287746,1874,59.025112130446814,60,69.82955936809735,0,FREE_FLOW,arterial,City Center
2025-09-17 12:56:17.877592,road_0010,51.12778115192114,71.4384708479152,2500,51.05106492029713,60,100.0,0,FREE_FLOW,arterial,Left Bank
2025-09-17 12:56:17.877592,road_0011,51.137221625425056,71.41556243649795,2489,53.95287306002366,60,91.60299059315076,0,FREE_FLOW,arterial,Left Bank
2025-09-17 12:56:17.877592,road_0012,51.097795984364055,71.39600758045155,800,29.091803476124365,35,91.52833718876103,0,FREE_FLOW,local,Left Bank
2025-09-17 12:56:17.877592,road_0013,51.18178170167311,71.47812576762125,1379,60.0,60,60.78340847573838,0,FREE_FLOW,arterial,Esil District
2025-09-17 12:56:17.877592,road_0014,51.163628086584104,71.43484741916329,627,42.34875580190104,45,40.80248864839519,0,FREE_FLOW,collector,Esil District
2025-09-17 12:56:17.877592,road_0015,51.1326469214106,71.47066027619965,1459,54.32309309693623,60,66.009188809122,0,FREE_FLOW,arterial,Esil District
2025-09-17 12:56:17.877592,road_0016,51.11465579817138,71.47066398517191,1552,53.2694652089225,60,53.03661640788211,0,FREE_FLOW,arterial,Esil District
2025-09-17 12:56:17.877592,road_0017,51.1353912190157,71.39325572750592,2500,48.056009049942325,60,100.0,0,FREE_FLOW,arterial,Left Bank
2025-09-17 12:56:17.877592,road_0018,51.163666040877104,71.37112832872046,1195,59.08071745899145,60,45.55190462965539,0,FREE_FLOW,arterial,Left Bank
2025-09-17 12:56:17.877592,road_0019,51.18468086706726,71.4364182383345,1500,41.351812252964415,45,100.0,0,FREE_FLOW,collector,City Center
2025-09-17 13:11:17.877592,road_0000,51.090206297253665,71.51261522969342,497,45.0,45,34.12565420771182,0,FREE_FLOW,collector,Esil District
2025-09-17 13:11:17.877592,road_0001,51.1287740471871,71.50587709332447,583,60.0,60,14.972353269185374,0,FREE_FLOW,arterial,Esil District
2025-09-17 13:11:17.877592,road_0002,51.151311066924016,71.4735630039515,480,35.0,35,54.5568483508622,0,FREE_FLOW,local,Esil District
2025-09-17 13:11:17.877592,road_0003,51.118122109682595,71.43871030563635,1719,55.27517785955457,60,63.86826969370439,0,FREE_FLOW,arterial,Left Bank
2025-09-17 13:11:17.877592,road_0004,51.15184880769501,71.45937053463895,962,45.0,45,63.698439224851796,0,FREE_FLOW,collector,City Center
2025-09-17 13:11:17.877592,road_0005,51.08107964105507,71.44847060630846,705,55.31500724829828,60,27.686722198124272,0,FREE_FLOW,arterial,Esil District
2025-09-17 13:11:17.877592,road_0006,51.14918612732707,71.49036788307733,856,45.0,45,57.482029503350915,0,FREE_FLOW,collector,Right Bank
2025-09-17 13:11:17.877592,road_0007,51.110489893076185,71.4237496928499,1043,60.0,60,33.93615924359614,0,FREE_FLOW,arterial,Left Bank
2025-09-17 13:11:17.877592,road_0008,51.14432758813648,71.43845828951056,428,33.805147844360356,35,54.50183880916312,0,FREE_FLOW,local,City Center
2025-09-17 13:11:17.877592,road_0009,51.169925634959554,71.46668303287746,1406,60.0,60,64.80635065697155,0,FREE_FLOW,arterial,City Center
2025-09-17 13:11:17.877592,road_0010,51.12778115192114,71.4384708479152,1489,60.0,60,69.40830800978941,0,FREE_FLOW,arterial,Left Bank
2025-09-17 13:11:17.877592,road_0011,51.137221625425056,71.41556243649795,1782,58.27177715279566,60,66.44863240583636,0,FREE_FLOW,arterial,Left Bank
2025-09-17 13:11:17.877592,road_0012,51.097795984364055,71.39600758045155,593,35.0,35,83.69294557601192,0,FREE_FLOW,local,Left Bank
2025-09-17 13:11:17.877592,road_0013,51.18178170167311,71.47812576762125,908,57.69013491123949,60,27.397164139960523,0,FREE_FLOW,arterial,Esil District
2025-09-17 13:11:17.877592,road_0014,51.163628086584104,71.43484741916329,663,45.0,45,44.99112440991011,0,FREE_FLOW,collector,Esil District
2025-09-17 13:11:17.877592,road_0015,51.1326469214106,71.47066027619965,684,60.0,60,19.19741775420089,0,FREE_FLOW,arterial,Esil District
2025-09-17 13:11:17.877592,road_0016,51.11465579817138,71.47066398517191,842,58.847416051454054,60,30.527672720670928,0,FREE_FLOW,arterial,Esil District
2025-09-17 13:11:17.877592,road_0017,51.1353912190157,71.39325572750592,2500,48.06188569626254,60,100.0,0,FREE_FLOW,arterial,Left Bank
2025-09-17 13:11:17.877592,road_0018,51.163666040877104,71.37112832872046,1062,60.0,60,44.023455665751,0,FREE_FLOW,arterial,Left Bank
2025-09-17 13:11:17.877592,road_0019,51.18468086706726,71.4364182383345,1085,45.0,45,73.49417983631268,0,FREE_FLOW,collector,City Center
2025-09-17 13:26:17.877592,road_0000,51.090206297253665,71.51261522969342,835,41.645734817878726,45,51.22470861164402,0,FREE_FLOW,collector,Esil District
2025-09-17 13:26:17.877592,road_0001,51.1287740471871,71.50587709332447,1415,60.0,60,52.81857860015108,0,FREE_FLOW,arterial,Esil District
2025-09-17 13:26:17.877592,road_0002,51.151311066924016,71.4735630039515,426,33.72013354536714,35,57.0076821975983,0,FREE_FLOW,local,Esil District
2025-09-17 13:26:17.877592,road_0003,51.118122109682595,71.43871030563635,1940,60.0,60,84.56095582261545,0,FREE_FLOW,arterial,Left Bank
2025-09-17 13:26:17.877592,road_0004,51.15184880769501,71.45937053463895,1400,42.49148622288537,45,98.3242430227111,0,FREE_FLOW,collector,City Center
2025-09-17 13:26:17.877592,road_0005,51.08107964105507,71.44847060630846,1268,59.05757728610488,60,57.55940742993417,0,FREE_FLOW,arterial,Esil District
2025-09-17 13:26:17.877592,road_0006,51.14918612732707,71.49036788307733,632,45.0,45,39.84085099428057,0,FREE_FLOW,collector,Right Bank
2025-09-17 13:26:17.877592,road_0007,51.110489893076185,71.4237496928499,2065,57.9127421415137,60,75.3564579831847,0,FREE_FLOW,arterial,Left Bank
2025-09-17 13:26:17.877592,road_0008,51.14432758813648,71.43845828951056,339,32.51095697556473,35,32.956427606879075,0,FREE_FLOW,local,City Center
2025-09-17 13:26:17.877592,road_0009,51.169925634959554,71.46668303287746,1511,60.0,60,58.48654249373112,0,FREE_FLOW,arterial,City Center
2025-09-17 13:26:17.877592,road_0010,51.12778115192114,71.4384708479152,2040,53.169262813223575,60,73.68274715840575,0,FREE_FLOW,arterial,Left Bank
2025-09-17 13:26:17.877592,road_0011,51.137221625425056,71.41556243649795,1805,58.79587529678622,60,71.93195324487506,0,FREE_FLOW,arterial,Left Bank
2025-09-17 13:26:17.877592,road_0012,51.097795984364055,71.39600758045155,525,34.982204095086246,35,62.06716008458371,0,FREE_FLOW,local,Left Bank
2025-09-17 13:26:17.877592,road_0013,51.18178170167311,71.47812576762125,726,60.0,60,33.95850417627349,0,FREE_FLOW,arterial,Esil District
2025-09-17 13:26:17.877592,road_0014,51.163628086584104,71.43484741916329,494,43.78390446785235,45,33.33926487170641,0,FREE_FLOW,collector,Esil District
2025-09-17 13:26:17.877592,road_0015,51.1326469214106,71.47066027619965,711,58.399755309573564,60,23.15715198287374,0,FREE_FLOW,arterial,Esil District
2025-09-17 13:26:17.877592,road_0016,51.11465579817138,71.47066398517191,668,60.0,60,32.05177047943287,0,FREE_FLOW,arterial,Esil District
2025-09-17 13:26:17.877592,road_0017,51.1353912190157,71.39325572750592,1319,59.265169960030825,60,55.51106528940459,0,FREE_FLOW,arterial,Left Bank
2025-09-17 13:26:17.877592,road_0018,51.163666040877104,71.37112832872046,1410,60.0,60,66.22252863642606,0,FREE_FLOW,arterial,Left Bank
2025-09-17 13:26:17.877592,road_0019,51.18468086706726,71.4364182383345,1500,39.64343450808085,45,94.05872735149805,0,FREE_FLOW,collector,City Center
2025-09-17 13:41:17.877592,road_0000,51.090206297253665,71.51261522969342,738,45.0,45,53.205039188890424,0,FREE_FLOW,collector,Esil District
2025-09-17 13:41:17.877592,road_0001,51.1287740471871,71.50587709332447,1152,60.0,60,54.67233845751368,0,FREE_FLOW,arterial,Esil District
2025-09-17 13:41:17.877592,road_0002,51.151311066924016,71.4735630039515,215,34.11170669321935,35,21.385826598514655,0,FREE_FLOW,local,Esil District
2025-09-17 13:41:17.877592,road_0003,51.118122109682595,71.43871030563635,1777,60.0,60,69.78360798510714,0,FREE_FLOW,arterial,Left Bank
2025-09-17 13:41:17.877592,road_0004,51.15184880769501,71.45937053463895,1500,42.29149562812468,45,90.99684055565884,0,FREE_FLOW,collector,City Center
2025-09-17 13:41:17.877592,road_0005,51.08107964105507,71.44847060630846,1510,53.61697479538396,60,50.54058407627238,0,FREE_FLOW,arterial,Esil District
2025-09-17 13:41:17.877592,road_0006,51.14918612732707,71.49036788307733,474,45.0,45,29.57672059407459,0,FREE_FLOW,collector,Right Bank
2025-09-17 13:41:17.877592,road_0007,51.110489893076185,71.4237496928499,1456,53.60996735525832,60,53.89491379157524,0,FREE_FLOW,arterial,Left Bank
2025-09-17 13:41:17.877592,road_0008,51.14432758813648,71.43845828951056,375,35.0,35,42.38724677357891,0,FREE_FLOW,local,City Center
2025-09-17 13:41:17.877592,road_0009,51.169925634959554,71.46668303287746,2500,55.77171585689762,60,98.57773757722077,0,FREE_FLOW,arterial,City Center
2025-09-17 13:41:17.877592,road_0010,51.12778115192114,71.4384708479152,1263,54.03007237651989,60,57.581792468073004,0,FREE_FLOW,arterial,Left Bank
2025-09-17 13:41:17.877592,road_0011,51.137221625425056,71.41556243649795,2109,53.70253567161431,60,81.27840895003388,0,FREE_FLOW,arterial,Left Bank
2025-09-17 13:41:17.877592,road_0012,51.097795984364055,71.39600758045155,618,34.769817337011176,35,71.98568618622771,0,FREE_FLOW,local,Left Bank
2025-09-17 13:41:17.877592,road_0013,51.18178170167311,71.47812576762125,879,58.58707029534026,60,42.802712285641206,0,FREE_FLOW,arterial,Esil District
2025-09-17 13:41:17.877592,road_0014,51.163628086584104,71.43484741916329,859,44.23668643164806,45,59.755175596101225,0,FREE_FLOW,collector,Esil District
2025-09-17 13:41:17.877592,road_0015,51.1326469214106,71.47066027619965,1219,55.82098078314008,60,53.2631145510223,0,FREE_FLOW,arterial,Esil District
2025-09-17 13:41:17.877592,road_0016,51.11465579817138,71.47066398517191,779,60.0,60,40.10071975477446,0,FREE_FLOW,arterial,Esil District
2025-09-17 13:41:17.877592,road_0017,51.1353912190157,71.39325572750592,1068,58.722505752272994,60,47.12016079326226,0,FREE_FLOW,arterial,Left Bank
2025-09-17 13:41:17.877592,road_0018,51.163666040877104,71.37112832872046,1247,60.0,60,50.782110565214,0,FREE_FLOW,arterial,Left Bank
2025-09-17 13:41:17.877592,road_0019,51.18468086706726,71.4364182383345,966,45.0,45,65.25091606790846,0,FREE_FLOW,collector,City Center
2025-09-17 13:56:17.877592,road_0000,51.090206297253665,71.51261522969342,648,45.0,45,37.72294103179882,0,FREE_FLOW,collector,Esil District
2025-09-17 13:56:17.877592,road_0001,51.1287740471871,71.50587709332447,792,56.507708682405564,60,34.96375829010835,0,FREE_FLOW,arterial,Esil District
2025-09-17 13:56:17.877592,road_0002,51.151311066924016,71.4735630039515,229,35.0,35,27.828245289768795,0,FREE_FLOW,local,Esil District
2025-09-17 13:56:17.877592,road_0003,51.118122109682595,71.43871030563635,1675,56.561998958030514,60,59.238718540430604,0,FREE_FLOW,arterial,Left Bank
2025-09-17 13:56:17.877592,road_0004,51.15184880769501,71.45937053463895,1500,37.87651934265824,45,99.94511860629376,0,FREE_FLOW,collector,City Center
2025-09-17 13:56:17.877592,road_0005,51.08107964105507,71.44847060630846,1348,60.0,60,59.08850035738222,0,FREE_FLOW,arterial,Esil District
2025-09-17 13:56:17.877592,road_0006,51.14918612732707,71.49036788307733,354,41.93506563614416,45,26.792587327894843,0,FREE_FLOW,collector,Right Bank
2025-09-17 13:56:17.877592,road_0007,51.110489893076185,71.4237496928499,1701,60.0,60,69.24364516749824,0,FREE_FLOW,arterial,Left Bank
2025-09-17 13:56:17.877592,road_0008,51.14432758813648,71.43845828951056,766,30.109442217309585,35,87.63303820251396,0,FREE_FLOW,local,City Center
2025-09-17 13:56:17.877592,road_0009,51.169925634959554,71.46668303287746,1708,56.61307402137575,60,74.28688376448657,0,FREE_FLOW,arterial,City Center
2025-09-17 13:56:17.877592,road_0010,51.12778115192114,71.4384708479152,1701,57.44611160935523,60,59.90815943950592,0,FREE_FLOW,arterial,Left Bank
2025-09-17 13:56:17.877592,road_0011,51.137221625425056,71.41556243649795,1174,57.857998662983555,60,38.840722088685325,0,FREE_FLOW,arterial,Left Bank
2025-09-17 13:56:17.877592,road_0012,51.097795984364055,71.39600758045155,667,33.56578247053733,35,79.62198203771027,0,FREE_FLOW,local,Left Bank
2025-09-17 13:56:17.877592,road_0013,51.18178170167311,71.47812576762125,829,59.26375260197118,60,33.563810465031096,0,FREE_FLOW,arterial,Esil District
2025-09-17 13:56:17.877592,road_0014,51.163628086584104,71.43484741916329,541,43.65709887480913,45,38.3361294394502,0,FREE_FLOW,collector,Esil District
2025-09-17 13:56:17.877592,road_0015,51.1326469214106,71.47066027619965,1168,60.0,60,46.86102207730882,0,FREE_FLOW,arterial,Esil District
2025-09-17 13:56:17.877592,road_0016,51.11465579817138,71.47066398517191,538,60.0,60,26.172704694016655,0,FREE_FLOW,arterial,Esil District
2025-09-17 13:56:17.877592,road_0017,51.1353912190157,71.39325572750592,1725,60.0,60,78.35511754206777,0,FREE_FLOW,arterial,Left Bank
2025-09-17 13:56:17.877592,road_0018,51.163666040877104,71.37112832872046,1327,60.0,60,49.4733366488109,0,FREE_FLOW,arterial,Left Bank
2025-09-17 13:56:17.877592,road_0019,51.18468086706726,71.4364182383345,1119,41.48008103825279,45,79.10371096054782,0,FREE_FLOW,collector,City Center
2025-09-17 14:11:17.877592,road_0000,51.090206297253665,71.51261522969342,913,40.827882928541385,45,63.98934702707828,0,FREE_FLOW,collector,Esil District
2025-09-17 14:11:17.877592,road_0001,51.1287740471871,71.50587709332447,861,60.0,60,25.027283182047846,0,FREE_FLOW,arterial,Esil District
2025-09-17 14:11:17.877592,road_0002,51.151311066924016,71.4735630039515,197,33.83921900500388,35,34.09414779952346,0,FREE_FLOW,local,Esil District
2025-09-17 14:11:17.877592,road_0003,51.118122109682595,71.43871030563635,1569,60.0,60,54.97496890637917,0,FREE_FLOW,arterial,Left Bank
2025-09-17 14:11:17.877592,road_0004,51.15184880769501,71.45937053463895,1500,37.6752583955953,45,100.0,0,FREE_FLOW,collector,City Center
2025-09-17 14:11:17.877592,road_0005,51.08107964105507,71.44847060630846,770,60.0,60,38.3964382790339,0,FREE_FLOW,arterial,Esil District
2025-09-17 14:11:17.877592,road_0006,51.14918612732707,71.49036788307733,428,45.0,45,20.276922689969954,0,FREE_FLOW,collector,Right Bank
2025-09-17 14:11:17.877592,road_0007,51.110489893076185,71.4237496928499,1778,54.214592770994834,60,75.91342601453528,0,FREE_FLOW,arterial,Left Bank
2025-09-17 14:11:17.877592,road_0008,51.14432758813648,71.43845828951056,681,33.98939268186526,35,86.66999461537226,0,FREE_FLOW,local,City Center
2025-09-17 14:11:17.877592,road_0009,51.169925634959554,71.46668303287746,2500,47.28120626000722,60,95.07949749144049,1,LIGHT,arterial,City Center
