timestamp,latitude,longitude,road_id,road_type,traffic_volume,average_speed,free_flow_speed,occupancy_rate,congestion_level,congestion_name,district
2024-01-01 00:00:00,51.20721558440182,71.41748061169966,road_0000,arterial,281,55.80727440188916,60,17.206902499691022,0,FREE_FLOW,Right Bank
2024-01-01 00:00:00,51.213488841961706,71.4551094605174,road_0001,local,95,33.78070472184561,35,19.042176096274396,0,FREE_FLOW,Right Bank
2024-01-01 00:00:00,51.09202009123179,71.43847470697595,road_0002,arterial,333,58.181244641882124,60,19.51002092279431,0,FREE_FLOW,Left Bank
2024-01-01 00:00:00,51.19057683736238,71.4135219694281,road_0003,collector,122,45.0,45,6.084773755083779,0,FREE_FLOW,Right Bank
2024-01-01 00:00:00,51.16991099020425,71.48953431403665,road_0004,collector,230,42.37813076782692,45,20.037655718148777,0,FREE_FLOW,Right Bank
2024-01-01 00:00:00,51.160352110793035,71.43655906544681,road_0005,collector,276,42.06736152106995,45,12.971000435945992,0,FREE_FLOW,Left Bank
2024-01-01 00:00:00,51.197010226921215,71.45590960880924,road_0006,arterial,398,60.0,60,11.136583496608182,0,FREE_FLOW,Right Bank
2024-01-01 00:00:00,51.11464444065831,71.472169515803,road_0007,collector,192,42.196664912924284,45,20.452726863786793,0,FREE_FLOW,Esil District
2024-01-01 00:00:00,51.12044326025239,71.43375018852568,road_0008,collector,213,45.0,45,21.133222844766117,0,FREE_FLOW,Left Bank
2024-01-01 00:00:00,51.11541119500996,71.39497674159925,road_0009,arterial,435,60.0,60,24.418568975350254,0,FREE_FLOW,Left Bank
2024-01-01 00:00:00,51.11078369535379,71.44797551413016,road_0010,collector,177,43.84926968922271,45,13.413732428729093,0,FREE_FLOW,Esil District
2024-01-01 00:00:00,51.08154293158093,71.50410393821133,road_0011,arterial,366,57.66039319056317,60,10.318419494749314,0,FREE_FLOW,Esil District
2024-01-01 00:00:00,51.19411054283802,71.48338375455349,road_0012,collector,159,42.08253035072131,45,20.489149252216414,0,FREE_FLOW,Right Bank
2024-01-01 00:00:00,51.11540059978571,71.41954819303338,road_0013,arterial,231,58.39698690223018,60,2.8164541844265765,0,FREE_FLOW,Left Bank
2024-01-01 00:00:00,51.153146942289446,71.41898050602991,road_0014,collector,329,45.0,45,18.094549170381118,0,FREE_FLOW,Left Bank
2024-01-01 00:00:00,51.09379597309867,71.3747399226662,road_0015,collector,263,45.0,45,12.542569705445018,0,FREE_FLOW,Left Bank
2024-01-01 00:00:00,51.10200587058781,71.4105255768849,road_0016,collector,353,44.389127130764365,45,31.655309087704413,0,FREE_FLOW,Left Bank
2024-01-01 00:00:00,51.14997939524811,71.48471150021103,road_0017,local,80,35.0,35,13.378481193261994,0,FREE_FLOW,Right Bank
2024-01-01 00:00:00,51.12597404841841,71.5114357036669,road_0018,local,53,35.0,35,8.065083984183662,0,FREE_FLOW,Esil District
2024-01-01 00:00:00,51.15469379256984,71.44515988046629,road_0019,collector,208,43.01365754038556,45,13.265556946485525,0,FREE_FLOW,City Center
2024-01-01 00:00:00,51.16857999845184,71.4595019477238,road_0020,arterial,733,57.90481448051869,60,38.38143694047906,0,FREE_FLOW,City Center
2024-01-01 00:00:00,51.15694799555623,71.45525725431128,road_0021,collector,142,41.177620236475995,45,19.073298340987577,0,FREE_FLOW,Esil District
2024-01-01 00:00:00,51.15037767188937,71.47600489108373,road_0022,arterial,357,59.819627297648225,60,9.649497137803138,0,FREE_FLOW,City Center
2024-01-01 00:00:00,51.179136852536935,71.44184452872075,road_0023,arterial,186,60.0,60,14.324262814526227,0,FREE_FLOW,Esil District
2024-01-01 00:00:00,51.08968684609002,71.45590858984447,road_0024,local,37,34.01050412636303,35,8.047870336481012,0,FREE_FLOW,Esil District
2024-01-01 01:00:00,51.20721558440182,71.41748061169966,road_0000,arterial,147,60.0,60,2.3310152847720103,0,FREE_FLOW,Right Bank
2024-01-01 01:00:00,51.213488841961706,71.4551094605174,road_0001,local,47,33.57551100634644,35,6.931399538158155,0,FREE_FLOW,Right Bank
2024-01-01 01:00:00,51.09202009123179,71.43847470697595,road_0002,arterial,258,54.978194758000896,60,12.55027421731361,0,FREE_FLOW,Left Bank
2024-01-01 01:00:00,51.19057683736238,71.4135219694281,road_0003,collector,71,41.13843727827801,45,0.0,0,FREE_FLOW,Right Bank
2024-01-01 01:00:00,51.16991099020425,71.48953431403665,road_0004,collector,91,40.74846815205995,45,13.799009645679863,0,FREE_FLOW,Right Bank
2024-01-01 01:00:00,51.160352110793035,71.43655906544681,road_0005,collector,194,43.451550370170324,45,16.37385603923732,0,FREE_FLOW,Left Bank
2024-01-01 01:00:00,51.197010226921215,71.45590960880924,road_0006,arterial,168,60.0,60,13.498670041387264,0,FREE_FLOW,Right Bank
2024-01-01 01:00:00,51.11464444065831,71.472169515803,road_0007,collector,62,45.0,45,0.19864362679778935,0,FREE_FLOW,Esil District
2024-01-01 01:00:00,51.12044326025239,71.43375018852568,road_0008,collector,176,45.0,45,7.164191649728171,0,FREE_FLOW,Left Bank
2024-01-01 01:00:00,51.11541119500996,71.39497674159925,road_0009,arterial,338,58.93329321268958,60,7.40760067989746,0,FREE_FLOW,Left Bank
2024-01-01 01:00:00,51.11078369535379,71.44797551413016,road_0010,collector,100,45.0,45,0.0,0,FREE_FLOW,Esil District
2024-01-01 01:00:00,51.08154293158093,71.50410393821133,road_0011,arterial,160,59.20209986400634,60,4.376418028895891,0,FREE_FLOW,Esil District
2024-01-01 01:00:00,51.19411054283802,71.48338375455349,road_0012,collector,136,41.22743880355687,45,2.753340153294067,0,FREE_FLOW,Right Bank
2024-01-01 01:00:00,51.11540059978571,71.41954819303338,road_0013,arterial,311,60.0,60,3.6038719101688717,0,FREE_FLOW,Left Bank
2024-01-01 01:00:00,51.153146942289446,71.41898050602991,road_0014,collector,157,42.14503527192172,45,2.3441324682925018,0,FREE_FLOW,Left Bank
2024-01-01 01:00:00,51.09379597309867,71.3747399226662,road_0015,collector,273,45.0,45,18.53392514853133,0,FREE_FLOW,Left Bank
2024-01-01 01:00:00,51.10200587058781,71.4105255768849,road_0016,collector,190,45.0,45,3.6209892204996432,0,FREE_FLOW,Left Bank
2024-01-01 01:00:00,51.14997939524811,71.48471150021103,road_0017,local,38,32.14256891664103,35,1.587593334328032,0,FREE_FLOW,Right Bank
2024-01-01 01:00:00,51.12597404841841,71.5114357036669,road_0018,local,30,32.727302181297595,35,13.34021057243017,0,FREE_FLOW,Esil District
2024-01-01 01:00:00,51.15469379256984,71.44515988046629,road_0019,collector,138,43.616270193970976,45,15.338259541015589,0,FREE_FLOW,City Center
2024-01-01 01:00:00,51.16857999845184,71.4595019477238,road_0020,arterial,380,60.0,60,6.161178483940674,0,FREE_FLOW,City Center
2024-01-01 01:00:00,51.15694799555623,71.45525725431128,road_0021,collector,121,45.0,45,0.0,0,FREE_FLOW,Esil District
2024-01-01 01:00:00,51.15037767188937,71.47600489108373,road_0022,arterial,377,60.0,60,18.75927538796282,0,FREE_FLOW,City Center
2024-01-01 01:00:00,51.179136852536935,71.44184452872075,road_0023,arterial,272,60.0,60,18.223978671100074,0,FREE_FLOW,Esil District
2024-01-01 01:00:00,51.08968684609002,71.45590858984447,road_0024,local,72,32.39918361607182,35,10.467340833438666,0,FREE_FLOW,Esil District
2024-01-01 02:00:00,51.20721558440182,71.41748061169966,road_0000,arterial,199,60.0,60,10.478793402031457,0,FREE_FLOW,Right Bank
2024-01-01 02:00:00,51.213488841961706,71.4551094605174,road_0001,local,44,33.002078539511885,35,0.9792225464226751,0,FREE_FLOW,Right Bank
2024-01-01 02:00:00,51.09202009123179,71.43847470697595,road_0002,arterial,149,58.038540730505815,60,8.325077686757858,0,FREE_FLOW,Left Bank
2024-01-01 02:00:00,51.19057683736238,71.4135219694281,road_0003,collector,89,43.56554013555984,45,9.565606712789128,0,FREE_FLOW,Right Bank
2024-01-01 02:00:00,51.16991099020425,71.48953431403665,road_0004,collector,64,43.635007748998774,45,8.124473840505456,0,FREE_FLOW,Right Bank
2024-01-01 02:00:00,51.160352110793035,71.43655906544681,road_0005,collector,141,45.0,45,7.7589206343115755,0,FREE_FLOW,Left Bank
2024-01-01 02:00:00,51.197010226921215,71.45590960880924,road_0006,arterial,139,60.0,60,6.930405674999165,0,FREE_FLOW,Right Bank
2024-01-01 02:00:00,51.11464444065831,71.472169515803,road_0007,collector,67,45.0,45,0.0,0,FREE_FLOW,Esil District
2024-01-01 02:00:00,51.12044326025239,71.43375018852568,road_0008,collector,169,45.0,45,6.038603862473469,0,FREE_FLOW,Left Bank
2024-01-01 02:00:00,51.11541119500996,71.39497674159925,road_0009,arterial,224,60.0,60,6.514577723525896,0,FREE_FLOW,Left Bank
2024-01-01 02:00:00,51.11078369535379,71.44797551413016,road_0010,collector,62,41.399845858885435,45,0.08603682351955033,0,FREE_FLOW,Esil District
2024-01-01 02:00:00,51.08154293158093,71.50410393821133,road_0011,arterial,77,58.258854421325196,60,10.022862881911797,0,FREE_FLOW,Esil District
2024-01-01 02:00:00,51.19411054283802,71.48338375455349,road_0012,collector,125,44.93690585552311,45,7.983752326186181,0,FREE_FLOW,Right Bank
2024-01-01 02:00:00,51.11540059978571,71.41954819303338,road_0013,arterial,107,60.0,60,6.328818518022379,0,FREE_FLOW,Left Bank
2024-01-01 02:00:00,51.153146942289446,71.41898050602991,road_0014,collector,107,41.521020157156876,45,12.759254342757384,0,FREE_FLOW,Left Bank
2024-01-01 02:00:00,51.09379597309867,71.3747399226662,road_0015,collector,204,41.00073642690778,45,23.518624840606584,0,FREE_FLOW,Left Bank
2024-01-01 02:00:00,51.10200587058781,71.4105255768849,road_0016,collector,153,45.0,45,14.31662967757389,0,FREE_FLOW,Left Bank
2024-01-01 02:00:00,51.14997939524811,71.48471150021103,road_0017,local,58,35.0,35,14.587374106216828,0,FREE_FLOW,Right Bank
2024-01-01 02:00:00,51.12597404841841,71.5114357036669,road_0018,local,29,35.0,35,1.5580320390850368,0,FREE_FLOW,Esil District
2024-01-01 02:00:00,51.15469379256984,71.44515988046629,road_0019,collector,101,45.0,45,1.3978947818238883,0,FREE_FLOW,City Center
2024-01-01 02:00:00,51.16857999845184,71.4595019477238,road_0020,arterial,379,60.0,60,9.893703873641577,0,FREE_FLOW,City Center
2024-01-01 02:00:00,51.15694799555623,71.45525725431128,road_0021,collector,67,44.834976122046555,45,8.630290578330664,0,FREE_FLOW,Esil District
2024-01-01 02:00:00,51.15037767188937,71.47600489108373,road_0022,arterial,238,57.96231620588567,60,4.49448308860576,0,FREE_FLOW,City Center
2024-01-01 02:00:00,51.179136852536935,71.44184452872075,road_0023,arterial,93,60.0,60,1.8240417356283425,0,FREE_FLOW,Esil District
2024-01-01 02:00:00,51.08968684609002,71.45590858984447,road_0024,local,47,35.0,35,12.330807037533862,0,FREE_FLOW,Esil District
2024-01-01 03:00:00,51.20721558440182,71.41748061169966,road_0000,arterial,143,59.73248277569312,60,3.7244578574404956,0,FREE_FLOW,Right Bank
2024-01-01 03:00:00,51.213488841961706,71.4551094605174,road_0001,local,27,35.0,35,2.1017166321311187,0,FREE_FLOW,Right Bank
2024-01-01 03:00:00,51.09202009123179,71.43847470697595,road_0002,arterial,302,54.51906796397629,60,8.533727765551674,0,FREE_FLOW,Left Bank
2024-01-01 03:00:00,51.19057683736238,71.4135219694281,road_0003,collector,133,45.0,45,3.92647002645149,0,FREE_FLOW,Right Bank
2024-01-01 03:00:00,51.16991099020425,71.48953431403665,road_0004,collector,43,43.15044115050979,45,0.0,0,FREE_FLOW,Right Bank
2024-01-01 03:00:00,51.160352110793035,71.43655906544681,road_0005,collector,193,45.0,45,10.550703294251065,0,FREE_FLOW,Left Bank
2024-01-01 03:00:00,51.197010226921215,71.45590960880924,road_0006,arterial,224,58.733693763393234,60,0.1172779551541474,0,FREE_FLOW,Right Bank
2024-01-01 03:00:00,51.11464444065831,71.472169515803,road_0007,collector,39,45.0,45,0.0,0,FREE_FLOW,Esil District
2024-01-01 03:00:00,51.12044326025239,71.43375018852568,road_0008,collector,99,43.74298135511896,45,1.9187584992847802,0,FREE_FLOW,Left Bank
2024-01-01 03:00:00,51.11541119500996,71.39497674159925,road_0009,arterial,158,57.35702482533408,60,0.0,0,FREE_FLOW,Left Bank
2024-01-01 03:00:00,51.11078369535379,71.44797551413016,road_0010,collector,63,41.69864666398694,45,0.0,0,FREE_FLOW,Esil District
2024-01-01 03:00:00,51.08154293158093,71.50410393821133,road_0011,arterial,79,60.0,60,1.4927811547695846,0,FREE_FLOW,Esil District
2024-01-01 03:00:00,51.19411054283802,71.48338375455349,road_0012,collector,94,45.0,45,13.799896385182521,0,FREE_FLOW,Right Bank
2024-01-01 03:00:00,51.11540059978571,71.41954819303338,road_0013,arterial,138,59.764357750492806,60,11.07204567470451,0,FREE_FLOW,Left Bank
2024-01-01 03:00:00,51.153146942289446,71.41898050602991,road_0014,collector,169,44.03584070338494,45,16.258232666188107,0,FREE_FLOW,Left Bank
2024-01-01 03:00:00,51.09379597309867,71.3747399226662,road_0015,collector,165,40.83050010969577,45,2.2702365918000265,0,FREE_FLOW,Left Bank
2024-01-01 03:00:00,51.10200587058781,71.4105255768849,road_0016,collector,66,45.0,45,0.0,0,FREE_FLOW,Left Bank
2024-01-01 03:00:00,51.14997939524811,71.48471150021103,road_0017,local,49,35.0,35,14.388315045152858,0,FREE_FLOW,Right Bank
2024-01-01 03:00:00,51.12597404841841,71.5114357036669,road_0018,local,46,33.18753940891944,35,3.3070109855157286,0,FREE_FLOW,Esil District
2024-01-01 03:00:00,51.15469379256984,71.44515988046629,road_0019,collector,97,42.3649377140362,45,1.9613026071848427,0,FREE_FLOW,City Center
2024-01-01 03:00:00,51.16857999845184,71.4595019477238,road_0020,arterial,366,57.220126987614165,60,5.5779293558243985,0,FREE_FLOW,City Center
2024-01-01 03:00:00,51.15694799555623,71.45525725431128,road_0021,collector,37,45.0,45,1.9908806024469499,0,FREE_FLOW,Esil District
2024-01-01 03:00:00,51.15037767188937,71.47600489108373,road_0022,arterial,230,55.060307008143006,60,18.55947530879646,0,FREE_FLOW,City Center
2024-01-01 03:00:00,51.179136852536935,71.44184452872075,road_0023,arterial,144,59.04633185082796,60,5.360919340369502,0,FREE_FLOW,Esil District
2024-01-01 03:00:00,51.08968684609002,71.45590858984447,road_0024,local,46,35.0,35,11.850893350387238,0,FREE_FLOW,Esil District
2024-01-01 04:00:00,51.20721558440182,71.41748061169966,road_0000,arterial,272,60.0,60,13.041756990837703,0,FREE_FLOW,Right Bank
2024-01-01 04:00:00,51.213488841961706,71.4551094605174,road_0001,local,57,35.0,35,11.652940653004563,0,FREE_FLOW,Right Bank
2024-01-01 04:00:00,51.09202009123179,71.43847470697595,road_0002,arterial,344,60.0,60,9.71918903083901,0,FREE_FLOW,Left Bank
2024-01-01 04:00:00,51.19057683736238,71.4135219694281,road_0003,collector,163,45.0,45,10.053602825590113,0,FREE_FLOW,Right Bank
2024-01-01 04:00:00,51.16991099020425,71.48953431403665,road_0004,collector,127,45.0,45,0.0,0,FREE_FLOW,Right Bank
2024-01-01 04:00:00,51.160352110793035,71.43655906544681,road_0005,collector,141,43.573558593950565,45,10.992998689434769,0,FREE_FLOW,Left Bank
2024-01-01 04:00:00,51.197010226921215,71.45590960880924,road_0006,arterial,209,58.803175025804705,60,10.055322118983073,0,FREE_FLOW,Right Bank
2024-01-01 04:00:00,51.11464444065831,71.472169515803,road_0007,collector,101,44.20481463378851,45,10.663362657874911,0,FREE_FLOW,Esil District
2024-01-01 04:00:00,51.12044326025239,71.43375018852568,road_0008,collector,250,45.0,45,26.12887365206875,0,FREE_FLOW,Left Bank
2024-01-01 04:00:00,51.11541119500996,71.39497674159925,road_0009,arterial,261,58.170394011850746,60,7.341652556447736,0,FREE_FLOW,Left Bank
2024-01-01 04:00:00,51.11078369535379,71.44797551413016,road_0010,collector,57,43.703909689158564,45,4.48847007465046,0,FREE_FLOW,Esil District
2024-01-01 04:00:00,51.08154293158093,71.50410393821133,road_0011,arterial,190,57.8587036323223,60,4.201990266203108,0,FREE_FLOW,Esil District
2024-01-01 04:00:00,51.19411054283802,71.48338375455349,road_0012,collector,77,45.0,45,8.889027675254994,0,FREE_FLOW,Right Bank
2024-01-01 04:00:00,51.11540059978571,71.41954819303338,road_0013,arterial,202,60.0,60,0.0,0,FREE_FLOW,Left Bank
2024-01-01 04:00:00,51.153146942289446,71.41898050602991,road_0014,collector,120,45.0,45,17.725139917336303,0,FREE_FLOW,Left Bank
2024-01-01 04:00:00,51.09379597309867,71.3747399226662,road_0015,collector,230,45.0,45,20.532441512085043,0,FREE_FLOW,Left Bank
2024-01-01 04:00:00,51.10200587058781,71.4105255768849,road_0016,collector,183,41.6966667762831,45,5.154781838124533,0,FREE_FLOW,Left Bank
2024-01-01 04:00:00,51.14997939524811,71.48471150021103,road_0017,local,87,31.712639733606224,35,15.867324640171748,0,FREE_FLOW,Right Bank
2024-01-01 04:00:00,51.12597404841841,71.5114357036669,road_0018,local,66,32.23386018050256,35,6.19327665008165,0,FREE_FLOW,Esil District
2024-01-01 04:00:00,51.15469379256984,71.44515988046629,road_0019,collector,236,45.0,45,17.01263517371006,0,FREE_FLOW,City Center
2024-01-01 04:00:00,51.16857999845184,71.4595019477238,road_0020,arterial,235,58.11444177948942,60,4.064328230996025,0,FREE_FLOW,City Center
