timestamp,latitude,longitude,temperature,humidity,precipitation,wind_speed,visibility,weather_condition
2025-09-17 00:56:15.549655,51.1694,71.4491,6.793288680128126,65.8701195011723,0.0,5.339917696781676,21.75592408738368,clear
2025-09-17 00:56:15.549655,51.128,71.403,12.911757465511283,81.47385821041902,0.0,2.8186367725977926,19.430794701694293,clear
2025-09-17 00:56:15.549655,51.1805,71.446,10.791780764469653,85.55126172662848,0.8559260656377838,4.764917081755376,18.28814786872443,cloudy
2025-09-17 00:56:15.549655,51.135,71.47,10.960456787078632,72.76788668891838,0.0,4.53449000954614,20.161217618533243,clear
2025-09-17 01:56:15.549655,51.1694,71.4491,11.487033957153598,80.21562107363418,0.0,14.606384667234067,18.869916282396833,cloudy
2025-09-17 01:56:15.549655,51.128,71.403,8.258168667624403,86.59385230836297,0.0,2.5439516876793022,19.348792863134534,cloudy
2025-09-17 01:56:15.549655,51.1805,71.446,11.248205067786868,92.70412875601019,0.0,11.098907515624898,20.147551461601036,cloudy
2025-09-17 01:56:15.549655,51.135,71.47,9.975819542644434,78.09007280576495,0.0,9.611817716286442,21.206402957092198,clear
2025-09-17 02:56:15.549655,51.1694,71.4491,10.976435350411196,75.32972374595859,0.0,5.632217596708134,21.94431599496393,clear
2025-09-17 02:56:15.549655,51.128,71.403,10.840715854417624,67.15352516531796,0.0,7.85955427370764,20.290414026915723,clear
2025-09-17 02:56:15.549655,51.1805,71.446,11.730246130830562,74.46369005108244,0.0,11.656198745391858,20.828609788728883,clear
2025-09-17 02:56:15.549655,51.135,71.47,14.204665243786497,95.0,0.0,4.504297725238513,18.70165879502734,clear
2025-09-17 03:56:15.549655,51.1694,71.4491,10.776885038808235,81.41245311668861,0.0,5.830642001613411,19.075107498826053,clear
2025-09-17 03:56:15.549655,51.128,71.403,14.712829774646135,65.48600595332952,0.0,4.965351082342968,18.06233255474557,clear
2025-09-17 03:56:15.549655,51.1805,71.446,9.907168390071854,63.536705305473355,0.0,1.2815099852021954,20.548568863923226,clear
2025-09-17 03:56:15.549655,51.135,71.47,9.157104341758313,83.74456069655244,0.0,3.978966965139697,21.346610135272055,clear
2025-09-17 04:56:15.549655,51.1694,71.4491,13.412914193996277,76.36104790154084,0.0,7.64956549027745,20.62323605133353,clear
2025-09-17 04:56:15.549655,51.128,71.403,14.943393803840516,66.81862379308632,0.0,2.1776326373297206,18.804366358675754,clear
2025-09-17 04:56:15.549655,51.1805,71.446,15.077055838649922,68.05918193695358,0.0,1.60874192111054,20.45406558114771,clear
2025-09-17 04:56:15.549655,51.135,71.47,19.056729301238626,66.1872288678162,3.934271150275949,6.089607127478644,12.131457699448102,cloudy
2025-09-17 05:56:15.549655,51.1694,71.4491,7.688650895715425,92.01089821845716,0.0,6.840161498905774,18.44946712996789,cloudy
2025-09-17 05:56:15.549655,51.128,71.403,12.328453398101061,84.35572204529653,0.0,4.419876780597899,19.10194361340783,cloudy
2025-09-17 05:56:15.549655,51.1805,71.446,11.657092782275477,82.15255973616037,0.0,8.454838492213698,21.143935414455125,clear
2025-09-17 05:56:15.549655,51.135,71.47,16.29164687958785,64.54316591729881,0.0,7.487566621797249,19.21275285198049,cloudy
2025-09-17 06:56:15.549655,51.1694,71.4491,16.364540397217482,63.96648805798576,0.0,3.127787987672642,18.358653533916456,clear
2025-09-17 06:56:15.549655,51.128,71.403,13.245557828377548,72.19389535106411,0.0,12.166134201583073,19.79317638877931,clear
2025-09-17 06:56:15.549655,51.1805,71.446,17.33032806363896,73.07944203142266,0.0,0.42111195831185144,20.493553689228857,cloudy
2025-09-17 06:56:15.549655,51.135,71.47,13.637680198047702,68.40354149132804,0.0,10.706889436836505,19.640308657703063,cloudy
2025-09-17 07:56:15.549655,51.1694,71.4491,23.247478729716228,72.6862727810504,1.3519337762403292,4.556896014958268,17.29613244751934,cloudy
2025-09-17 07:56:15.549655,51.128,71.403,14.182639959554354,73.655843741535,0.0,7.633114903881372,20.153606234228153,clear
2025-09-17 07:56:15.549655,51.1805,71.446,14.326254096976072,82.3746403868383,0.0,4.29899512588888,21.31481057561958,clear
2025-09-17 07:56:15.549655,51.135,71.47,21.862078126342098,35.960258496927366,0.0,1.8694071081014314,21.979769065017397,clear
2025-09-17 08:56:15.549655,51.1694,71.4491,18.712632990311782,69.43645735121385,1.7579228571865162,6.8617307770771125,16.484154285626968,cloudy
2025-09-17 08:56:15.549655,51.128,71.403,23.978503310846257,71.47179465824581,0.0,6.109190315507798,18.767694332005334,cloudy
2025-09-17 08:56:15.549655,51.1805,71.446,20.516899537842797,53.70851948148747,0.0,7.298508019965631,21.3955915527663,clear
2025-09-17 08:56:15.549655,51.135,71.47,25.103578318215348,57.83591010871956,0.0,5.354493324976705,21.06488310033446,clear
2025-09-17 09:56:15.549655,51.1694,71.4491,20.73713616422271,57.875700966861444,0.0,1.7573016454191552,19.21471015379806,cloudy
2025-09-17 09:56:15.549655,51.128,71.403,18.27954065292843,68.47704436999106,0.0,1.3387576029711268,19.45003457797236,cloudy
2025-09-17 09:56:15.549655,51.1805,71.446,15.32838737347538,62.707644205439045,0.0,0.5909075577123503,21.33083951403821,clear
2025-09-17 09:56:15.549655,51.135,71.47,18.444958329047488,50.339806176017674,0.0,1.861011123068363,19.15003964572205,cloudy
2025-09-17 10:56:15.549655,51.1694,71.4491,19.110824171202253,90.02506460228683,0.0,6.133942729852567,21.355185281950014,clear
2025-09-17 10:56:15.549655,51.128,71.403,20.48578873039338,57.192489237344475,0.0,2.75611816478534,21.98773328629983,clear
2025-09-17 10:56:15.549655,51.1805,71.446,25.36311547323877,79.36903763515562,0.0,15.407685185688301,21.379092482155293,cloudy
2025-09-17 10:56:15.549655,51.135,71.47,18.134504124876106,52.66063205189916,0.0,7.549054571355555,20.69023375820669,cloudy
2025-09-17 11:56:15.549655,51.1694,71.4491,18.536113193531232,61.402381213354474,0.0,19.44303181902631,20.843442313027037,clear
2025-09-17 11:56:15.549655,51.128,71.403,19.984450517824257,53.05069611616393,0.0,5.772603404121925,19.1033786153479,clear
2025-09-17 11:56:15.549655,51.1805,71.446,19.380011364959028,44.84539671142343,0.0,16.30422655812105,18.57480728916384,cloudy
2025-09-17 11:56:15.549655,51.135,71.47,20.71198840198078,53.959123394446934,0.0,4.157526172650024,20.367797688627224,clear
2025-09-17 12:56:15.549655,51.1694,71.4491,18.416837541977454,71.32556236169367,0.35122862687737666,9.773674291485504,19.297542746245245,cloudy
2025-09-17 12:56:15.549655,51.128,71.403,22.649003931242326,49.545919138961665,0.0,3.324805644399513,21.936424332277,cloudy
2025-09-17 12:56:15.549655,51.1805,71.446,25.329828266008153,61.35681151826472,0.0,2.5159271152121656,21.541124507343003,cloudy
2025-09-17 12:56:15.549655,51.135,71.47,24.414242312579724,63.30505224058447,0.0,8.47790153825903,18.782192966367546,clear
2025-09-17 13:56:15.549655,51.1694,71.4491,20.917923297105407,73.43546907734066,0.6368842907811313,6.762855143785123,18.726231418437738,cloudy
2025-09-17 13:56:15.549655,51.128,71.403,20.987340856071445,43.528222220612506,0.0,3.4590379618432383,21.217720989476046,clear
2025-09-17 13:56:15.549655,51.1805,71.446,24.628712251918607,62.48278045694805,0.0,9.517459636166727,20.79511541693052,clear
2025-09-17 13:56:15.549655,51.135,71.47,21.55059933884875,70.6055638429402,0.0,8.008554415711771,18.498074578580304,cloudy
2025-09-17 14:56:15.549655,51.1694,71.4491,19.919937233357626,57.0583848736307,0.0,6.0177810017703255,21.078463134705014,clear
2025-09-17 14:56:15.549655,51.128,71.403,20.058046435855506,71.28097988061707,0.0,1.9775242905521706,21.867222828822072,cloudy
2025-09-17 14:56:15.549655,51.1805,71.446,18.734575549385944,68.93758820641008,0.0,8.181065466646608,19.71566034832255,clear
2025-09-17 14:56:15.549655,51.135,71.47,22.561163777738017,32.51243481564576,0.0,13.505206733052571,21.968654012331047,clear
2025-09-17 15:56:15.549655,51.1694,71.4491,19.355427972927387,82.91394117362076,0.0,6.95888283596719,19.62724530632302,clear
2025-09-17 15:56:15.549655,51.128,71.403,19.636529698302763,70.64621556602958,0.0,4.866986377025904,21.424706099921146,cloudy
2025-09-17 15:56:15.549655,51.1805,71.446,18.620622508785985,79.04093239470498,0.0,1.2489470295371083,21.14580113358618,clear
2025-09-17 15:56:15.549655,51.135,71.47,19.27211610879196,77.87623144702556,0.0,10.00310601495749,20.99539185145861,clear
2025-09-17 16:56:15.549655,51.1694,71.4491,18.143686961393204,62.13932978332613,0.0,11.90521462094379,18.989640058186392,clear
2025-09-17 16:56:15.549655,51.128,71.403,25.373589107613313,73.32999527388897,0.2580629930722136,0.36902430398363917,19.483874013855573,cloudy
2025-09-17 16:56:15.549655,51.1805,71.446,18.130752013448028,80.57836423552914,0.0,2.51121581426164,19.88163215491731,clear
2025-09-17 16:56:15.549655,51.135,71.47,21.80107403248619,64.95351073965176,0.0,0.9036776722680839,21.84717202168172,cloudy
2025-09-17 17:56:15.549655,51.1694,71.4491,22.724386744967735,53.64000946505691,0.0,6.8788600561483415,19.911198143519904,clear
2025-09-17 17:56:15.549655,51.128,71.403,10.190545694269652,52.88157922835328,0.0,4.6015648933148885,18.9150166089082,clear
2025-09-17 17:56:15.549655,51.1805,71.446,19.782955487250973,43.69333463254154,0.0,7.665381962502834,21.82252980759599,clear
2025-09-17 17:56:15.549655,51.135,71.47,17.0870537727504,49.11343481280632,0.0,4.130017166792542,21.104854386067526,clear
2025-09-17 18:56:15.549655,51.1694,71.4491,14.51285498098872,57.21466305522458,0.0,20.72644348980727,19.641641367373754,clear
2025-09-17 18:56:15.549655,51.128,71.403,19.286502712263648,60.17956479367782,0.0,7.219684402815077,21.214269693606518,clear
2025-09-17 18:56:15.549655,51.1805,71.446,17.388868915252548,63.96850508919144,0.0,4.384911818198089,19.397647180235246,clear
2025-09-17 18:56:15.549655,51.135,71.47,16.718335066344583,63.34474764567208,0.0,8.272130705798439,20.181712202376456,clear
2025-09-17 19:56:15.549655,51.1694,71.4491,15.710201792995406,62.916244036974106,0.0,5.5631839704416,18.833428053191145,clear
2025-09-17 19:56:15.549655,51.128,71.403,11.593852517818807,70.73663531363931,0.0,3.020619845474937,20.254893829985722,clear
2025-09-17 19:56:15.549655,51.1805,71.446,7.4591775102200035,79.8498483645159,0.0,14.589254338822027,20.988580090786225,clear
2025-09-17 19:56:15.549655,51.135,71.47,13.235200966246627,81.77047978219518,0.0,3.4073937831352,19.158478596126265,clear
2025-09-17 20:56:15.549655,51.1694,71.4491,14.408287072851392,95.0,0.0,7.934179649233945,19.003052799575514,clear
