timestamp,latitude,longitude,temperature,humidity,precipitation,wind_speed,visibility,condition
2024-01-01 00:00:00,40.7589,-73.9851,-7.467082388643277,95.0,0.0,1.4691736702737563,20.577584649127463,cloudy
2024-01-01 00:00:00,40.7505,-73.9934,-7.7035509621296265,92.24310196711062,0.0,3.529233766394835,18.171133072989072,clear
2024-01-01 00:00:00,40.7831,-73.9712,-3.4748126172560143,95.0,0.0,2.024405563939177,18.862436252328763,clear
2024-01-01 00:00:00,40.7282,-73.7949,-0.5249454311809583,93.63884039298017,0.0,5.078334360745667,18.44720148493575,clear
2024-01-01 02:00:00,40.7589,-73.9851,-1.3227503982983189,90.24869226353967,0.0,1.0666571485752154,18.208740231187043,clear
2024-01-01 02:00:00,40.7505,-73.9934,-4.845602290857994,95.0,0.0,5.520569582189525,20.7122415071507,clear
2024-01-01 02:00:00,40.7831,-73.9712,-7.186960960068198,95.0,0.0,7.171135731344236,21.48324169910247,cloudy
2024-01-01 02:00:00,40.7282,-73.7949,-8.967666896960221,95.0,0.0,10.445771236289488,19.907180895601535,clear
2024-01-01 04:00:00,40.7589,-73.9851,-2.4263764166072095,84.30415091680156,0.0,3.6533955846167436,21.97268315839333,cloudy
2024-01-01 04:00:00,40.7505,-73.9934,-1.1474568881931397,88.42360974828522,0.06131436207208695,3.344666720731186,19.877371275855825,cloudy
2024-01-01 04:00:00,40.7831,-73.9712,-4.068056026897491,84.14690256289299,0.0,6.536749789434499,21.68852530211764,clear
2024-01-01 04:00:00,40.7282,-73.7949,2.0643518386778337,86.30636412391753,0.0,2.101785796590708,18.658964153453088,clear
2024-01-01 06:00:00,40.7589,-73.9851,-3.478352852745692,95.0,0.0,4.222206080672025,20.132802657476162,clear
2024-01-01 06:00:00,40.7505,-73.9934,4.522555409610622,90.16585003934583,0.37907280526084874,5.121275649350044,19.241854389478302,cloudy
2024-01-01 06:00:00,40.7831,-73.9712,-0.15302696608185856,87.01503440258028,0.0,9.753076281201155,21.557218895312875,cloudy
2024-01-01 06:00:00,40.7282,-73.7949,1.4745424146589465,95.0,0.0,0.4316188798295951,21.03251682598738,cloudy
2024-01-01 08:00:00,40.7589,-73.9851,4.279876006878704,86.53647928956059,0.0,4.370707397075597,19.592172696416384,clear
2024-01-01 08:00:00,40.7505,-73.9934,6.198671844106577,87.48999941158273,0.0,3.85020863870582,21.42519730686447,clear
2024-01-01 08:00:00,40.7831,-73.9712,6.838986244025417,76.58328553042509,2.5333850364158,3.34592158149384,14.933229927168398,cloudy
2024-01-01 08:00:00,40.7282,-73.7949,0.40423482303050706,81.63641381570815,0.0,14.442328262393673,18.495756777057757,clear
2024-01-01 10:00:00,40.7589,-73.9851,1.7834119166710098,77.23423301051155,4.5213355522783765,2.0296437984797286,10.957328895443247,cloudy
